Survived,Pclass,Sex,Age,SibSp,Parch,Has_Cabin,FamilySize,IsAlone,Fare_log,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,AgeGroup_Teen,AgeGroup_YoungAdult,AgeGroup_Adult,AgeGroup_Senior
1,3,0,19.0,0,0,0,1,1,2.2027647577118348,False,True,False,True,False,False,False,True,False,False
0,1,0,37.0,0,0,1,1,1,3.295836866004329,False,True,False,True,False,False,False,False,True,False
0,3,0,33.0,0,0,0,1,1,2.2682524139135403,False,False,False,True,False,False,False,True,False,False
1,3,0,30.0,0,0,0,1,1,2.3513752571634776,False,True,False,True,False,False,False,True,False,False
0,3,0,22.0,0,0,0,1,1,2.1855792552411137,False,True,False,True,False,False,False,True,False,False
1,2,0,42.0,0,0,0,1,1,2.6390573296152584,False,True,False,True,False,False,False,False,True,False
1,3,1,22.0,0,0,0,1,1,2.169053700369523,True,False,True,False,False,False,False,True,False,False
1,1,1,26.0,0,0,0,1,1,4.380149874661021,False,True,True,False,False,False,False,True,False,False
1,1,1,19.0,1,0,1,2,0,4.5226490762785785,False,False,False,False,True,False,False,True,False,False
0,2,0,36.0,0,0,1,1,1,2.630088659632498,False,False,False,True,False,False,False,False,True,False
0,3,1,24.0,0,0,0,1,1,2.2874714551839976,False,True,True,False,False,False,False,True,False,False
0,3,0,24.0,0,0,0,1,1,2.1855792552411137,False,True,False,True,False,False,False,True,False,False
0,1,0,37.0,0,0,0,1,1,3.357621598945279,False,False,False,True,False,False,False,False,True,False
0,3,0,23.5,0,0,0,1,1,2.1076888046179385,False,False,False,True,False,False,False,True,False,False
0,1,1,2.0,1,2,1,4,0,5.027492411162679,False,True,True,False,False,False,False,False,False,False
1,1,0,37.0,0,0,1,1,1,3.449987545831587,False,True,False,True,False,False,False,False,True,False
1,1,1,50.0,0,1,1,2,0,5.515526544247129,False,False,False,False,True,False,False,False,True,False
1,3,1,24.0,0,0,0,1,1,2.169053700369523,True,False,True,False,False,False,False,True,False,False
1,3,0,24.0,2,0,0,3,0,3.188416617383492,True,False,False,True,False,False,False,True,False,False
0,3,0,19.0,0,0,0,1,1,0.0,False,True,False,True,False,False,False,True,False,False
1,2,1,29.0,0,0,1,1,1,2.5915163848462583,True,False,True,False,False,False,False,True,False,False
0,3,0,24.0,0,0,0,1,1,2.2027647577118348,False,True,False,True,False,False,False,True,False,False
1,1,0,0.92,1,2,1,4,0,5.027492411162679,False,True,False,False,False,False,False,False,False,False
1,1,1,37.0,0,0,0,1,1,4.717456363787216,False,False,True,False,False,False,False,False,True,False
1,1,1,17.0,1,0,1,2,0,4.699570861409576,False,False,False,False,True,False,True,False,False,False
0,2,0,30.0,1,0,0,2,0,3.2188758248682006,False,False,False,True,False,False,False,True,False,False
1,1,1,30.0,0,0,1,1,1,4.0592215752427645,False,False,True,False,False,False,False,True,False,False
1,1,1,24.0,0,0,1,1,1,4.432699549165613,False,False,True,False,False,False,False,True,False,False
1,1,1,18.0,2,2,1,5,0,5.5735788721243535,False,False,True,False,False,False,True,False,False,False
0,2,1,26.0,1,1,0,3,0,3.295836866004329,False,True,False,False,True,False,False,True,False,False
0,3,0,28.0,0,0,0,1,1,2.1855792552411137,False,True,False,True,False,False,False,True,False,False
0,2,0,43.0,1,1,0,3,0,3.305053521109253,False,True,False,True,False,False,False,False,True,False
1,3,1,26.0,0,0,0,1,1,2.180891922715322,False,True,True,False,False,False,False,True,False,False
1,2,1,24.0,1,0,0,2,0,3.295836866004329,False,True,False,False,True,False,False,True,False,False
0,2,0,54.0,0,0,0,1,1,2.70805020110221,False,True,False,False,False,True,False,False,True,False
1,1,1,31.0,0,2,1,3,0,5.11118445372147,False,True,True,False,False,False,False,True,False,False
1,1,1,40.0,1,1,1,3,0,4.908971640319756,False,False,False,False,True,False,False,False,True,False
0,3,0,22.0,0,0,0,1,1,2.1102132003465894,False,True,False,True,False,False,False,True,False,False
0,3,0,27.0,0,0,0,1,1,2.1855792552411137,False,True,False,True,False,False,False,True,False,False
1,2,1,30.0,0,0,0,1,1,2.5915163848462583,True,False,True,False,False,False,False,True,False,False
1,2,1,22.0,1,1,0,3,0,3.4011973816621555,False,True,False,False,True,False,False,True,False,False
0,3,0,24.0,8,2,0,11,0,4.256321678298823,False,True,False,True,False,False,False,True,False,False
1,1,1,36.0,0,0,1,1,1,4.91730069488021,False,False,True,False,False,False,False,False,True,False
0,3,0,61.0,0,0,0,1,1,1.9792758428991135,False,True,False,True,False,False,False,False,False,True
1,2,1,36.0,0,0,1,1,1,2.6390573296152584,False,True,False,False,True,False,False,False,True,False
1,3,1,31.0,1,1,0,3,0,3.0692150503137943,False,True,False,False,True,False,False,True,False,False
1,1,1,16.0,0,1,1,2,0,4.077184839375167,False,False,True,False,False,False,True,False,False,False
1,3,1,24.0,2,0,0,3,0,3.188416617383492,True,False,True,False,False,False,False,True,False,False
0,1,0,45.5,0,0,1,1,1,3.3843902633457743,False,True,False,True,False,False,False,False,True,False
0,1,0,38.0,0,1,1,2,0,5.039951348430309,False,True,False,True,False,False,False,False,True,False
0,3,0,16.0,2,0,0,3,0,2.9444389791664403,False,True,False,True,False,False,True,False,False,False
1,1,1,37.0,1,0,0,2,0,4.902678819257608,False,True,False,False,True,False,False,False,True,False
0,3,0,24.0,0,0,0,1,1,2.1855792552411137,False,True,False,True,False,False,False,True,False,False
0,1,0,29.0,1,0,1,2,0,4.213607983048918,False,True,False,True,False,False,False,True,False,False
1,1,1,41.0,0,0,1,1,1,4.908971640319756,False,False,True,False,False,False,False,False,True,False
1,3,0,45.0,0,0,0,1,1,2.2027647577118348,False,True,False,True,False,False,False,False,True,False
0,1,0,45.0,0,0,1,1,1,3.597312260588446,False,True,False,True,False,False,False,False,True,False
1,2,0,2.0,1,1,1,3,0,3.295836866004329,False,True,False,False,False,False,False,False,False,False
1,1,1,24.0,3,2,1,6,0,5.575949103146316,False,True,True,False,False,False,False,True,False,False
0,2,0,28.0,0,0,0,1,1,2.6390573296152584,False,True,False,True,False,False,False,True,False,False
0,2,0,25.0,0,0,0,1,1,2.6390573296152584,False,True,False,True,False,False,False,True,False,False
0,2,0,36.0,0,0,0,1,1,2.6390573296152584,False,True,False,True,False,False,False,False,True,False
1,2,1,24.0,0,0,1,1,1,2.6390573296152584,False,True,True,False,False,False,False,True,False,False
1,2,1,40.0,0,0,0,1,1,2.6390573296152584,False,True,True,False,False,False,False,False,True,False
1,3,1,24.0,1,0,0,2,0,2.8390784635086144,False,True,False,False,True,False,False,True,False,False
1,3,0,3.0,1,1,0,3,0,2.827313621929028,False,True,False,False,False,False,False,False,False,False
0,3,0,42.0,0,0,0,1,1,2.2682524139135403,False,True,False,True,False,False,False,False,True,False
0,3,0,23.0,0,0,0,1,1,2.3248357019288655,False,True,False,True,False,False,False,True,False,False
0,1,0,37.0,0,0,1,1,1,3.58351893845611,False,True,False,True,False,False,False,False,True,False
0,3,0,15.0,1,1,0,3,0,2.1076888046179385,False,False,False,True,False,False,True,False,False,False
0,3,0,25.0,1,0,0,2,0,2.9338568698359038,False,True,False,True,False,False,False,True,False,False
0,3,0,24.0,0,0,0,1,1,2.1071782966514356,False,False,False,True,False,False,False,True,False,False
0,3,0,28.0,0,0,0,1,1,2.3513752571634776,False,True,False,True,False,False,False,True,False,False
1,1,1,22.0,0,1,1,2,0,4.02535169073515,False,True,True,False,False,False,False,True,False,False
0,2,1,38.0,0,0,0,1,1,2.6390573296152584,False,True,True,False,False,False,False,False,True,False
1,3,1,24.0,0,0,0,1,1,2.1837114628556327,True,False,True,False,False,False,False,True,False,False
1,3,1,24.0,0,0,0,1,1,2.1837114628556327,True,False,True,False,False,False,False,True,False,False
0,3,0,40.0,1,4,0,6,0,3.3638415951183864,False,True,False,True,False,False,False,False,True,False
0,2,0,29.0,1,0,0,2,0,3.357621598945279,False,False,False,True,False,False,False,True,False,False
0,3,1,45.0,0,1,0,2,0,2.737880811060884,False,False,False,False,True,False,False,False,True,False
0,3,0,35.0,0,0,0,1,1,2.085672091430472,False,True,False,True,False,False,False,True,False,False
0,3,0,24.0,1,0,0,2,0,2.803360380906535,True,False,False,True,False,False,False,True,False,False
0,3,0,30.0,0,0,0,1,1,2.1102132003465894,False,True,False,True,False,False,False,True,False,False
1,1,1,60.0,1,0,1,2,0,4.334017415487521,False,False,False,False,True,False,False,False,True,False
1,3,1,24.0,0,0,0,1,1,2.1076888046179385,False,False,False,False,True,False,False,True,False,False
1,3,1,24.0,0,0,0,1,1,2.169053700369523,True,False,True,False,False,False,False,True,False,False
1,1,1,24.0,0,0,1,1,1,4.252771798816619,False,False,False,False,True,False,False,True,False,False
1,1,0,25.0,1,0,1,2,0,4.0332082470129285,False,False,False,True,False,False,False,True,False,False
0,3,0,18.0,1,0,0,2,0,2.0143428636837015,False,True,False,True,False,False,True,False,False,False
0,3,0,19.0,0,0,0,1,1,2.2027647577118348,False,True,False,True,False,False,False,True,False,False
0,1,0,22.0,0,0,0,1,1,4.91730069488021,False,False,False,True,False,False,False,True,False,False
0,3,1,3.0,3,1,0,5,0,3.0944457464900235,False,True,True,False,False,False,False,False,False,False
1,1,1,37.0,1,0,0,2,0,4.420896324687287,False,False,False,False,True,False,False,False,True,False
1,3,1,22.0,0,0,0,1,1,2.1102132003465894,False,True,True,False,False,False,False,True,False,False
0,1,0,27.0,0,2,1,3,0,5.358941988364472,False,False,False,True,False,False,False,True,False,False
0,3,0,20.0,0,0,0,1,1,1.6119347926326877,False,False,False,True,False,False,False,True,False,False
0,3,0,19.0,0,0,0,1,1,2.1719067693519296,False,True,False,True,False,False,False,True,False,False
1,1,1,42.0,0,0,0,1,1,5.4316456135398825,False,False,True,False,False,False,False,False,True,False
1,3,1,1.0,0,2,0,3,0,2.817902613071225,False,False,True,False,False,False,False,False,False,False
0,3,0,32.0,0,0,0,1,1,2.188856327665703,False,True,False,True,False,False,False,True,False,False
1,1,1,35.0,1,0,0,2,0,3.970291913552122,False,True,False,False,True,False,False,True,False,False
0,3,0,24.0,0,0,0,1,1,2.1855792552411137,False,True,False,True,False,False,False,True,False,False
0,2,0,18.0,0,0,0,1,1,4.310799125385514,False,True,False,True,False,False,True,False,False,False
0,3,0,1.0,5,2,0,8,0,3.8691155044168695,False,True,False,False,False,False,False,False,False,False
1,2,1,36.0,0,0,0,1,1,2.6390573296152584,False,True,True,False,False,False,False,False,True,False
0,3,0,24.0,0,0,0,1,1,2.1666737276227077,True,False,False,True,False,False,False,True,False,False
1,2,1,17.0,0,0,0,1,1,2.5649493574615367,False,False,True,False,False,False,True,False,False,False
1,1,0,36.0,1,2,1,4,0,4.795790545596741,False,True,False,True,False,False,False,False,True,False
1,3,0,21.0,0,0,0,1,1,2.174274334826008,False,True,False,True,False,False,False,True,False,False
0,3,0,28.0,2,0,0,3,0,2.188856327665703,False,True,False,True,False,False,False,True,False,False
1,1,1,23.0,1,0,1,2,0,4.738607824217808,False,False,True,False,False,False,False,True,False,False
1,3,1,24.0,0,2,1,3,0,2.8735646395797834,False,True,False,False,True,False,False,True,False,False
0,3,0,22.0,0,0,0,1,1,2.174274334826008,False,True,False,True,False,False,False,True,False,False
0,3,1,31.0,0,0,0,1,1,2.180891922715322,False,True,True,False,False,False,False,True,False,False
0,2,0,46.0,0,0,0,1,1,3.295836866004329,False,True,False,True,False,False,False,False,True,False
0,2,0,23.0,0,0,0,1,1,2.4423470353692043,False,True,False,False,False,True,False,True,False,False
1,2,1,28.0,0,0,0,1,1,2.613739521630969,False,True,False,False,True,False,False,True,False,False
1,3,0,39.0,0,0,0,1,1,2.188856327665703,False,True,False,True,False,False,False,False,True,False
0,3,0,26.0,0,0,0,1,1,2.2027647577118348,False,True,False,True,False,False,False,True,False,False
0,3,1,21.0,1,0,0,2,0,2.3818582738885534,False,True,True,False,False,False,False,True,False,False
0,3,0,28.0,1,0,0,2,0,2.8243506567983707,False,True,False,True,False,False,False,True,False,False
0,3,1,20.0,0,0,0,1,1,2.2682524139135403,False,True,True,False,False,False,False,True,False,False
0,2,0,34.0,1,0,0,2,0,3.091042453358316,False,True,False,True,False,False,False,True,False,False
0,3,0,51.0,0,0,0,1,1,2.169053700369523,False,True,False,True,False,False,False,False,True,False
1,2,0,3.0,1,1,0,3,0,2.9831534913471307,False,True,False,False,False,False,False,False,False,False
0,3,0,21.0,0,0,0,1,1,2.1719067693519296,False,True,False,True,False,False,False,True,False,False
0,3,1,24.0,3,1,0,5,0,3.275887339030031,False,True,True,False,False,False,False,True,False,False
0,3,0,24.0,0,0,0,1,1,2.1855792552411137,False,True,False,True,False,False,False,True,False,False
0,3,0,24.0,0,0,0,1,1,2.061570298060867,True,False,False,True,False,False,False,True,False,False
1,1,1,33.0,1,0,1,2,0,4.51085950651685,True,False,True,False,False,False,False,True,False,False
0,2,0,29.0,0,0,0,1,1,0.0,False,True,False,True,False,False,False,True,False,False
1,3,0,44.0,0,0,0,1,1,2.188856327665703,False,True,False,True,False,False,False,False,True,False
0,3,1,24.0,0,0,0,1,1,2.2027647577118348,False,True,False,False,True,False,False,True,False,False
1,2,1,34.0,1,1,0,3,0,3.5115454388310208,False,True,False,False,True,False,False,True,False,False
1,2,1,18.0,0,2,0,3,0,2.6390573296152584,False,True,True,False,False,False,True,False,False,False
0,2,0,30.0,0,0,0,1,1,2.6390573296152584,False,True,False,True,False,False,False,True,False,False
0,3,1,10.0,0,2,0,3,0,3.224857896545748,False,True,True,False,False,False,False,False,False,False
0,3,0,24.0,0,0,0,1,1,2.1855792552411137,False,False,False,True,False,False,False,True,False,False
0,3,0,21.0,0,0,0,1,1,2.167143305297764,True,False,False,True,False,False,False,True,False,False
0,3,0,29.0,0,0,0,1,1,2.1832383353614797,False,True,False,True,False,False,False,True,False,False
0,3,1,28.0,1,1,0,3,0,2.7343675094195836,False,True,False,False,True,False,False,True,False,False
0,3,0,18.0,1,1,0,3,0,3.0545906305603445,False,True,False,True,False,False,True,False,False,False
0,3,0,24.0,0,0,0,1,1,2.1102132003465894,False,True,False,True,False,False,False,True,False,False
1,2,1,28.0,1,0,0,2,0,3.295836866004329,False,True,False,False,True,False,False,True,False,False
1,2,1,19.0,0,0,0,1,1,3.295836866004329,False,True,True,False,False,False,False,True,False,False
0,3,0,24.0,0,0,0,1,1,2.169053700369523,True,False,False,True,False,False,False,True,False,False
1,3,0,32.0,0,0,1,1,1,2.2027647577118348,False,True,False,True,False,False,False,True,False,False
1,1,0,28.0,0,0,1,1,1,3.3160025355989236,False,True,False,True,False,False,False,True,False,False
1,3,1,24.0,1,0,0,2,0,2.8390784635086144,False,True,False,False,True,False,False,True,False,False
1,2,1,42.0,1,0,0,2,0,3.295836866004329,False,True,False,False,True,False,False,False,True,False
0,3,0,17.0,0,0,0,1,1,2.094945728215801,False,True,False,True,False,False,True,False,False,False
0,1,0,50.0,1,0,1,2,0,4.041295341132285,False,True,False,True,False,False,False,False,True,False
1,1,1,14.0,1,2,1,4,0,4.795790545596741,False,True,True,False,False,False,True,False,False,False
0,3,1,21.0,2,2,0,5,0,3.5660053559634015,False,True,True,False,False,False,False,True,False,False
1,2,1,24.0,2,3,0,6,0,2.9831534913471307,False,True,False,False,True,False,False,True,False,False
0,1,0,64.0,1,4,1,6,0,5.575949103146316,False,True,False,True,False,False,False,False,False,True
0,2,0,31.0,0,0,0,1,1,2.4423470353692043,False,True,False,True,False,False,False,True,False,False
1,2,1,45.0,1,1,0,3,0,3.305053521109253,False,True,False,False,True,False,False,False,True,False
0,3,0,20.0,0,0,0,1,1,2.3513752571634776,False,True,False,True,False,False,False,True,False,False
0,3,0,25.0,1,0,0,2,0,2.1719067693519296,False,True,False,True,False,False,False,True,False,False
1,2,1,28.0,0,0,0,1,1,2.6390573296152584,False,True,True,False,False,False,False,True,False,False
1,3,0,24.0,0,0,0,1,1,2.2096470973347766,False,True,False,True,False,False,False,True,False,False
1,1,0,4.0,0,2,1,3,0,4.417131919904876,False,True,False,False,False,False,False,False,False,False
1,2,1,13.0,0,1,0,2,0,3.0204248861443626,False,True,True,False,False,False,True,False,False,False
1,1,0,34.0,0,0,0,1,1,3.3160025355989236,False,True,False,True,False,False,False,True,False,False
1,3,1,5.0,2,1,0,4,0,3.0085645861193133,False,False,True,False,False,False,False,False,False,False
1,1,0,52.0,0,0,1,1,1,3.449987545831587,False,True,False,False,False,True,False,False,True,False
0,2,0,36.0,1,2,0,4,0,3.3586377672433594,False,True,False,True,False,False,False,False,True,False
0,3,0,24.0,1,0,0,2,0,3.0429354648621407,False,True,False,True,False,False,False,True,False,False
0,1,0,30.0,0,0,1,1,1,3.3586377672433594,False,False,False,True,False,False,False,True,False,False
1,1,0,49.0,1,0,1,2,0,4.500966778400217,False,False,False,True,False,False,False,False,True,False
0,3,0,24.0,0,0,0,1,1,2.2027647577118348,False,True,False,True,False,False,False,True,False,False
1,3,0,29.0,0,0,0,1,1,2.1855792552411137,False,False,False,True,False,False,False,True,False,False
0,1,0,65.0,0,0,1,1,1,3.3160025355989236,False,True,False,True,False,False,False,False,False,True
1,1,1,37.0,1,0,1,2,0,3.967694202798607,False,True,False,False,True,False,False,False,True,False
1,2,1,50.0,0,0,0,1,1,2.4423470353692043,False,True,True,False,False,False,False,False,True,False
0,3,0,24.0,0,0,0,1,1,2.169053700369523,True,False,False,True,False,False,False,True,False,False
1,1,0,48.0,0,0,1,1,1,3.3160025355989236,False,True,False,True,False,False,False,False,True,False
0,3,0,34.0,0,0,0,1,1,2.2027647577118348,False,True,False,True,False,False,False,True,False,False
0,1,0,47.0,0,0,1,1,1,3.676300671907076,False,True,False,True,False,False,False,False,True,False
0,2,0,48.0,0,0,0,1,1,2.6390573296152584,False,True,False,True,False,False,False,False,True,False
0,3,0,24.0,0,0,0,1,1,2.2027647577118348,False,True,False,True,False,False,False,True,False,False
0,3,0,38.0,0,0,0,1,1,2.085672091430472,False,True,False,True,False,False,False,False,True,False
0,2,0,29.0,0,0,0,1,1,0.0,False,True,False,True,False,False,False,True,False,False
0,1,0,56.0,0,0,0,1,1,3.3160025355989236,False,True,False,True,False,False,False,False,True,False
0,3,0,24.0,0,0,0,1,1,2.1661924680884908,True,False,False,True,False,False,False,True,False,False
1,3,1,0.75,2,1,0,4,0,3.0085645861193133,False,False,True,False,False,False,False,False,False,False
0,3,0,24.0,0,0,0,1,1,2.1102132003465894,False,True,False,True,False,False,False,True,False,False
0,3,0,38.0,0,0,0,1,1,2.2682524139135403,False,True,False,True,False,False,False,False,True,False
1,2,1,33.0,1,2,0,4,0,3.3586377672433594,False,True,False,False,True,False,False,True,False,False
1,2,1,23.0,0,0,1,1,1,2.694066212646058,False,False,False,False,True,False,False,True,False,False
0,3,1,22.0,0,0,0,1,1,2.3830123421066602,False,True,True,False,False,False,False,True,False,False
0,1,0,37.0,0,0,1,1,1,3.970291913552122,False,True,False,True,False,False,False,False,True,False
0,2,0,34.0,1,0,0,2,0,3.091042453358316,False,True,False,True,False,False,False,True,False,False
0,3,0,29.0,1,0,0,2,0,2.0851502161468174,False,True,False,True,False,False,False,True,False,False
0,3,0,22.0,0,0,0,1,1,2.142510233146819,False,True,False,True,False,False,False,True,False,False
1,3,1,2.0,0,1,0,2,0,2.586823743668066,False,True,True,False,False,False,False,False,False,False
0,3,0,9.0,5,2,0,8,0,3.8691155044168695,False,True,False,False,False,False,False,False,False,False
0,2,0,29.0,0,0,0,1,1,0.0,False,True,False,True,False,False,False,True,False,False
0,3,0,50.0,0,0,0,1,1,2.2027647577118348,False,True,False,True,False,False,False,False,True,False
1,3,1,63.0,0,0,0,1,1,2.3596740599781727,False,True,False,False,True,False,False,False,False,True
1,1,0,25.0,1,0,1,2,0,4.5226490762785785,False,False,False,True,False,False,False,True,False,False
0,3,1,24.0,3,1,0,5,0,3.275887339030031,False,True,True,False,False,False,False,True,False,False
1,1,1,35.0,1,0,1,2,0,4.51085950651685,False,True,False,False,True,False,False,True,False,False
0,1,0,58.0,0,0,1,1,1,3.4242626545931514,False,False,False,True,False,False,False,False,True,False
0,3,0,30.0,0,0,0,1,1,2.2027647577118348,False,True,False,True,False,False,False,True,False,False
1,3,0,9.0,1,1,0,3,0,2.827313621929028,False,True,False,False,False,False,False,False,False,False
0,3,0,24.0,1,0,0,2,0,3.0429354648621407,False,True,False,True,False,False,False,True,False,False
0,3,0,21.0,0,0,0,1,1,2.1102132003465894,False,True,False,True,False,False,False,True,False,False
0,1,0,55.0,0,0,1,1,1,3.449987545831587,False,True,False,True,False,False,False,False,True,False
0,1,0,71.0,0,0,0,1,1,3.922056501139853,False,False,False,True,False,False,False,False,False,True
0,3,0,21.0,0,0,0,1,1,2.2027647577118348,False,True,False,True,False,False,False,True,False,False
0,3,0,24.0,0,0,0,1,1,2.738146075922933,False,False,False,True,False,False,False,True,False,False
1,1,1,54.0,1,0,1,2,0,4.37281811610993,False,False,True,False,False,False,False,False,True,False
0,3,0,24.0,0,0,0,1,1,2.7788192719904172,False,True,False,True,False,False,False,True,False,False
0,1,1,25.0,1,2,1,4,0,5.027492411162679,False,True,False,False,True,False,False,True,False,False
0,3,0,24.0,0,0,0,1,1,2.174274334826008,False,True,False,True,False,False,False,True,False,False
0,3,0,17.0,0,0,0,1,1,2.2682524139135403,False,True,False,True,False,False,True,False,False,False
0,3,1,21.0,0,0,0,1,1,2.169053700369523,True,False,True,False,False,False,False,True,False,False
0,3,1,24.0,0,0,0,1,1,2.155151800914312,True,False,True,False,False,False,False,True,False,False
0,3,1,37.0,0,0,0,1,1,2.3596740599781727,False,True,True,False,False,False,False,False,True,False
1,1,1,16.0,0,0,1,1,1,4.471638793363569,False,True,True,False,False,False,True,False,False,False
0,1,0,18.0,1,0,1,2,0,4.699570861409576,False,False,False,True,False,False,True,False,False,False
1,2,1,33.0,0,2,0,3,0,3.295836866004329,False,True,False,False,True,False,False,True,False,False
1,1,0,37.0,0,0,0,1,1,3.3160025355989236,False,True,False,True,False,False,False,False,True,False
0,3,0,28.0,0,0,0,1,1,3.1580636854714434,False,True,False,True,False,False,False,True,False,False
1,3,0,26.0,0,0,0,1,1,4.05171190165724,False,True,False,True,False,False,False,True,False,False
1,3,0,29.0,0,0,0,1,1,2.169053700369523,True,False,False,True,False,False,False,True,False,False
0,3,0,24.0,0,0,0,1,1,2.2027647577118348,False,True,False,True,False,False,False,True,False,False
1,1,0,36.0,0,0,1,1,1,3.3064287218760624,False,True,False,True,False,False,False,False,True,False
1,1,1,54.0,1,0,0,2,0,4.100989104940769,False,False,False,False,True,False,False,False,True,False
0,3,0,24.0,0,0,0,1,1,2.139571923732859,False,True,False,True,False,False,False,True,False,False
0,1,0,47.0,0,0,1,1,1,3.5559421706858756,False,True,False,True,False,False,False,False,True,False
1,2,1,34.0,0,0,1,1,1,2.4423470353692043,False,True,False,False,True,False,False,True,False,False
0,3,0,24.0,0,0,0,1,1,3.224857896545748,True,False,False,True,False,False,False,True,False,False
1,2,1,36.0,1,0,0,2,0,3.295836866004329,False,True,False,False,True,False,False,False,True,False
0,3,0,32.0,0,0,0,1,1,2.1855792552411137,False,True,False,True,False,False,False,True,False,False
1,1,1,30.0,0,0,1,1,1,4.548599834499697,False,True,True,False,False,False,False,True,False,False
0,3,0,22.0,0,0,0,1,1,2.1855792552411137,False,True,False,True,False,False,False,True,False,False
0,3,0,24.0,0,0,0,1,1,2.1071782966514356,False,False,False,True,False,False,False,True,False,False
1,1,1,44.0,0,1,1,2,0,4.077184839375167,False,False,False,False,True,False,False,False,True,False
0,3,0,24.0,0,0,0,1,1,2.1076888046179385,False,False,False,True,False,False,False,True,False,False
0,3,0,40.5,0,0,0,1,1,2.169053700369523,True,False,False,True,False,False,False,False,True,False
1,2,1,50.0,0,0,0,1,1,2.4423470353692043,False,True,True,False,False,False,False,False,True,False
0,1,0,37.0,0,0,1,1,1,5.406181146423973,False,True,False,True,False,False,False,False,True,False
0,3,0,39.0,0,0,0,1,1,2.188856327665703,False,True,False,True,False,False,False,False,True,False
0,2,0,23.0,2,1,0,4,0,2.5257286443082556,False,True,False,True,False,False,False,True,False,False
1,2,1,2.0,1,1,0,3,0,3.295836866004329,False,True,True,False,False,False,False,False,False,False
0,3,0,24.0,0,0,0,1,1,2.1076888046179385,False,False,False,True,False,False,False,True,False,False
0,3,0,17.0,1,1,0,3,0,2.1076888046179385,False,False,False,True,False,False,True,False,False,False
1,3,1,24.0,0,2,0,3,0,3.1509523813392697,False,False,False,False,True,False,False,True,False,False
0,3,1,30.0,0,0,0,1,1,2.2682524139135403,False,True,True,False,False,False,False,True,False,False
1,2,1,7.0,0,2,0,3,0,3.305053521109253,False,True,True,False,False,False,False,False,False,False
0,1,0,45.0,0,0,1,1,1,3.3160025355989236,False,True,False,False,False,True,False,False,True,False
1,1,1,30.0,0,0,0,1,1,4.676792929661059,False,False,True,False,False,False,False,True,False,False
0,3,0,24.0,0,0,0,1,1,2.740840023925201,False,True,False,True,False,False,False,True,False,False
1,1,1,22.0,0,2,1,3,0,3.9219733362813143,False,False,True,False,False,False,False,True,False,False
1,1,1,36.0,0,2,1,3,0,4.276666119016055,False,True,True,False,False,False,False,False,True,False
0,3,1,9.0,4,2,0,7,0,3.4742929367327062,False,True,True,False,False,False,False,False,False,False
0,3,1,11.0,4,2,0,7,0,3.4742929367327062,False,True,True,False,False,False,False,False,False,False
1,2,0,32.0,1,0,0,2,0,3.295836866004329,False,True,False,True,False,False,False,True,False,False
0,1,0,50.0,1,0,1,2,0,4.676792929661059,False,False,False,True,False,False,False,False,True,False
0,1,0,64.0,0,0,0,1,1,3.295836866004329,False,True,False,True,False,False,False,False,False,True
1,2,1,19.0,1,0,0,2,0,3.295836866004329,False,True,False,False,True,False,False,True,False,False
1,2,0,29.0,0,0,0,1,1,2.6988412620169004,False,False,False,True,False,False,False,True,False,False
0,3,0,33.0,1,1,0,3,0,3.0692150503137943,False,True,False,True,False,False,False,True,False,False
1,2,0,8.0,1,1,0,3,0,3.6309854756950335,False,True,False,False,False,False,False,False,False,False
1,1,0,17.0,0,2,1,3,0,4.717456363787216,False,False,False,True,False,False,True,False,False,False
0,2,0,27.0,0,0,0,1,1,3.295836866004329,False,True,False,True,False,False,False,True,False,False
0,3,0,24.0,0,0,0,1,1,2.17806441028492,True,False,False,True,False,False,False,True,False,False
1,3,0,22.0,0,0,0,1,1,2.1071782966514356,False,False,False,True,False,False,False,True,False,False
1,3,1,22.0,0,0,0,1,1,2.1719067693519296,False,True,True,False,False,False,False,True,False,False
0,1,0,62.0,0,0,0,1,1,3.3160025355989236,False,True,False,True,False,False,False,False,False,True
1,1,1,48.0,1,0,1,2,0,3.703768066607687,False,False,False,False,False,True,False,False,True,False
0,1,0,37.0,0,0,0,1,1,5.4316456135398825,False,False,False,True,False,False,False,False,True,False
1,1,1,39.0,1,1,1,3,0,4.390118804571218,False,True,False,False,True,False,False,False,True,False
1,3,1,36.0,1,0,0,2,0,2.91235066461494,False,True,False,False,True,False,False,False,True,False
0,3,0,24.0,0,0,0,1,1,2.169053700369523,True,False,False,True,False,False,False,True,False,False
0,3,0,40.0,0,0,0,1,1,2.1855792552411137,False,True,False,True,False,False,False,False,True,False
0,2,0,28.0,0,0,0,1,1,2.6741486494265287,False,True,False,True,False,False,False,True,False,False
0,3,0,24.0,0,0,0,1,1,2.2027647577118348,False,True,False,True,False,False,False,True,False,False
0,3,1,24.0,0,0,0,1,1,2.2027647577118348,False,True,True,False,False,False,False,True,False,False
0,3,0,24.0,2,0,0,3,0,3.224857896545748,False,True,False,True,False,False,False,True,False,False
0,3,0,19.0,0,0,0,1,1,2.1855792552411137,False,True,False,True,False,False,False,True,False,False
0,3,1,29.0,0,4,0,5,0,3.0944457464900235,False,True,False,False,True,False,False,True,False,False
